id,text,surrogate_score,h1_score,h2_score,surrogate_label,h1_label,h2_label,disagrees
174906,"And Trumps legacy will be a golfing, lying, sexually predatory, misogynist, draft dodging, despicable, clueless, alienating (hang on I need to catch my breath), grandstanding, bullying, white supremacist sympathizing, adulterating, illiterate, treasonous, war mongering, pathetic excuse for a president.",0.49342,0.49527755,0.49399975,0,0,0,False
168383,You are a racist John Tetpon! You and your ilk go on an on about the white devil and all the evil deeds that mankind has suffered at his hands yet for some strange reason half the world still wants to come hear to the greatest country on earth to live why is that do you think? Is it better to be murdered and oppressed by a brutal dictator of your own skin tone like 3/4 of the rest of the world? Yes this country is not perfect yes some white people are a little crazy ALL people have issues Chairman Mao killed untold milmilmillions of his own people  Stahelin the Romans Africa's dictators arabs human sacrifice in Mexico on an on and I think we all know what happens to a huge number of children in bush Alaska who's to blame for that? Truth is nothing in this world is fair or perfect but if you can wipe the tears out of your eyes an confront your own racist views you would see the world is better than any time in human history an America is the best place to live Thank you white devil,0.48650685,0.48448682,0.48617908,0,0,0,False
97584,"“Forty thousand people were objecting to something they didn’t realize was a lie.”   It may not have been forty thousand, but most were objecting to what was a big lie promoted by counter-protest organizers who falsely claimed that the Free Speech Rally was organized by or in support of neo-Nazis, white supremacists, the KKK and other right-wing hate groups.",0.5306774,0.53695035,0.534734,1,1,1,False
148127,Orange is much more diverse than brown or black.  Embrace it.  Trump is America's first orange president.,0.49566278,0.4963322,0.49612626,0,0,0,False
177064,You lost us at Wrap?  Learn to spell...Is that all you ever have is the Racist lib cuss word because you hate whites?,0.5127612,0.516443,0.5156809,1,1,1,False
180974,"And nobody is concerned about this President's subversive behavior towards his Oath and the country by asking for punishment of citizens exercising their 1st amendment rights, eh?  Typical cowardly racist old white guys running the country.  They would have done so well in Nazi Germany.",0.51778424,0.52217174,0.52034396,1,1,1,False
80906,"In articles I have read about the timing of the Confederate statues in the 1920s and 1940s, the historians' theory is that the statues were intended to send a ""white power"" message to returning African American veterans of WW I and WW II, who might think they should get treated better after they fought for their country overseas.",0.51427835,0.5194451,0.51779944,1,1,1,False
103826,"The free press is not the cause of racism, bigoted white liberal prejudice is.",0.51125145,0.5152541,0.51386666,1,1,1,False
28073,"I like many others believed in some sort of ""Rainbow nation"" possibility this is why we voted ""Yes"" in 1989. But in all honesty I now support only one solution namely: https://secure.avaaz.org/en/petition/Head_of_the_United_Nations_call_for_the_self_determination_of_white_South_Africans/
Maybe we need to chart our own course for a while so we might be better equipped to help the rest of the country at some stage in the future when they have realised Black nationalism is not the answer in a modern 21 century world and actually show they are willing to embrace a true rainbow nation concept for this part of the world!",0.5174642,0.52072483,0.5190947,1,1,1,False
177525,Black Lives bullies win.,0.49432778,0.5004113,0.4988594,0,1,0,True
14241,"There is no such thing as alt left. There is, however, an alt right, which is a less offensive word for white nationalist neo-nazi. And it's the alt right attitudes and actions that are responsible for the fiasco down south.",0.5129747,0.51464427,0.51366085,1,1,1,False
65786,"The only ones fighting the police were the neo nazis.
It was astonishing to watch the clean cup white boys push up against the cop's riot gear with impunity.

Talk about white privilege.",0.5009184,0.5056379,0.50393665,1,1,1,False
138070,"Yes, a balanced approach is reasonable. But what credible sources have said our immigration standards are the lowest in the G 7?  Even Trump expresses admiration for our merit based immigration system.  

One thing that irks me when immigration comes up is the suggestion mainly by left wingers that Conservatives are always opposed to large scale immigration.

In truth, Conservative PMs are much more responsible than Liberal PMs for a Canada open to immigration starting with MacDonald who, on a % of population basis, allowed more immigration than any PM.

Diefenbaker's bill of rights and even more his rewrite of the Immigration Act enabled those who were not white Europeans to immigrate here.

Mulroney's 250% increase in Trudeau's immigration quotas set the template for contemporary immigration policy.

Harper with a quota of 280,000 set the record for number of immigrants in one year. 

Conservatives know high numbers of highly skilled immigrants is essential for Canada's prosperity.",0.49403793,0.49261913,0.49254662,0,0,0,False
167347,"Canadian culture is ebbing away by mass forced immigration of cultures alien to us?

The greatest threat to your culture is the movement to make white English culture a minority.

Get your head out of your collectivist a$$es and all is clear",0.5009427,0.50088596,0.50089693,1,1,1,False
